image,base_image,cozy,delicious,excited,gloomy,happy,lovely,ordinary,peaceful,sensitive,best_mood,best_score,label,match
ordinary_02_masked.jpg,ordinary_02,0.0573336292,0.113960291,0.072302731,0.0186211654,0.057019051,0.24648296600000003,0.318992669,0.051868388599999996,0.063419144,ordinary,0.318992669,ordinary,True
delicious_02_masked.jpg,delicious_02,0.0025814152,0.9607848,0.0016737337,0.0001068526,0.0065497146,0.021028923,0.006540851,0.00068161194,5.2184125e-05,delicious,0.9607848,delicious,True
happy_05_masked.jpg,happy_05,0.1268884532,0.01140524376,0.149779476,0.004261610549999999,0.511153775,0.08729458699999999,0.018613055499999996,0.0172900117,0.073313793,happy,0.511153775,happy,True
happy_08_masked.jpg,happy_08,0.0019012008299999997,0.0297135023,0.152109577,0.007418887338999998,0.593977376,0.10351545000000001,0.027087491799999995,0.044392563399999994,0.0398838617,happy,0.593977376,happy,True
gloomy_02_masked.jpg,gloomy_02,0.001479098,0.00062780484,0.0018488814,0.9374319,0.001887553,0.011892988,0.0037470658,0.014373673,0.026711086,gloomy,0.9374319,gloomy,True
lovely_05_masked.jpg,lovely_05,0.113648915,0.00419051744,0.038025241999999994,0.02471338,0.0748826196,0.17471581849999998,0.1381849,0.36570915000000004,0.065929428,peaceful,0.36570915000000004,lovely,False
excited_02_masked.jpg,excited_02,0.008474140659999999,0.03368817,0.12595998,0.00704142213,0.197621901,0.221546519,0.212580702,0.1080849726,0.08500218000000001,lovely,0.221546519,excited,False
cozy_02_masked.jpg,cozy_02,0.8156575275000001,0.0141813093,0.017981372979999997,0.025250977,0.019196012899999997,0.024705086999999997,0.018447892869999996,0.0502102731,0.014369505709999997,cozy,0.8156575275000001,cozy,True
lovely_02_masked.jpg,lovely_02,0.025295868200000002,0.0605956781,0.366862315,0.0241630088,0.090863207,0.182936928,0.098500372,0.037141059000000004,0.113641572,excited,0.366862315,lovely,False
peaceful_01_masked.jpg,peaceful_01,0.00416480343,0.0073829264,0.0175091571,0.040074255100000004,0.1101617866,0.14092736699999997,0.0761635623,0.45070539000000004,0.15291080159999998,peaceful,0.45070539000000004,peaceful,True
happy_02_masked.jpg,happy_02,0.0026701556,0.0033850444,0.06499744,0.00018356444,0.7819582,0.053834535,0.011569836,0.034195106,0.047206033,happy,0.7819582,happy,True
sensitive_02_masked.jpg,sensitive_02,0.0028990486,0.0007564856,0.008003889,0.0043460396,0.007274347,0.031605557,0.013232451,0.9212833,0.010598881,peaceful,0.9212833,sensitive,False
happy_07_masked.jpg,happy_07,0.068195126,0.0318691363,0.084449947,0.0069704610600000005,0.542555274,0.12191874949999999,0.0182703426,0.08468393899999999,0.041087054100000006,happy,0.542555274,happy,True

match_rate,0.5806
